,0,1,2
27,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-R9 ( 0.00- 2.00 s).wav,24,"[-4.15148115 -1.66987395 -3.33769441 -6.07661343 -7.76589918  2.04573035
  1.42226374 -2.19372439 -0.78097957 -2.8671186  -2.0994575   4.85892105
  7.67868662  4.78303194 -1.33126676 -1.81547725  2.96032643 -1.35316014
 -2.38166833  3.62372446 -1.07730687 -1.74345815 -5.16032028 -2.88125515
 14.79813099 -1.1311326   2.4016664   5.26059675  1.32159746 -2.04664588
 -1.25162852  8.16263962  3.49613261  4.53037214 -3.50113726 -5.8820734
 -1.46340442  3.15048265 -1.36047781  2.39681721 -6.64463282 -2.0804565
  4.35702801 -3.45058107 -0.7343213   5.00483274  0.24754773  1.93748009
  0.45737106  1.4473865  -2.86171389  0.98027682  4.51012707  0.70741171
 -2.75968027 -0.52223611 -6.41865158 -5.84461689 -3.20099258 -0.77370995]"
28,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-L10 ( 0.00- 2.00 s).wav,24,"[-5.74984932e+00 -4.27728701e+00 -2.35376382e+00 -7.21553469e+00
 -8.98481560e+00  1.39868522e+00  6.40825319e+00 -5.03849316e+00
 -2.11842909e-01 -2.80043173e+00 -8.43293786e-01  9.32954693e+00
  9.74071884e+00  8.77044964e+00 -2.64483166e+00 -2.06985831e+00
  4.48076057e+00 -1.75445363e-01 -5.08224726e+00  5.06486750e+00
 -3.03969836e+00 -1.86553013e+00 -7.46570206e+00 -3.47803426e+00
  1.78281231e+01 -5.06562233e-01 -6.61633134e-01  4.51034117e+00
  5.56676462e-03 -2.76942301e+00 -2.79029417e+00  4.51911831e+00
  3.58552551e+00  7.53508759e+00 -5.07064247e+00 -7.00043440e+00
 -3.28231597e+00  7.51641178e+00 -3.19320488e+00  1.78707516e+00
 -7.95829344e+00 -1.76405823e+00  7.23018408e+00 -5.98319960e+00
  3.36720109e+00  2.32294345e+00  6.44960499e+00  6.02297783e-01
  1.37587905e+00 -1.38602090e+00 -4.46506357e+00 -2.29889441e+00
  4.77224874e+00  3.35436535e+00 -3.47751951e+00  4.47399139e-01
 -8.08411407e+00 -6.29353189e+00 -3.87183595e+00  2.38006783e+00]"
29,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-L11 ( 0.00- 2.00 s).wav,24,"[-5.88970232 -4.52909088 -2.0153811  -6.52733898 -9.56352234  0.73353523
  8.65719318 -3.68255067  0.13816391 -3.66179538 -0.28946424 10.10933876
  9.18864918  8.69759941 -3.19867182 -2.60973573  3.36210847 -0.7440483
 -5.1654954   6.16540051 -4.12588787 -0.4533627  -7.97844982 -4.14759445
 19.22522926 -1.41643608  0.59548599  6.368402    0.80390084 -2.73031139
 -2.19814873  4.70810127  2.71442676  8.27921772 -6.62044239 -7.97772837
 -4.27135372  6.49025154 -4.64839602  2.40293956 -7.61786175 -0.51514482
  9.62892342 -6.50796223  3.20846438  1.53638089  7.52381516 -0.62908942
  1.37258649 -2.96340275 -4.26032495 -2.37693667  4.99309254  5.00418043
 -3.63694763  0.27472124 -8.91594982 -8.01230145 -4.25482273  2.09047508]"
30,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-R8 ( 0.00- 2.00 s).wav,24,"[-3.99843073 -1.87776518 -3.34002304 -5.81402493 -7.94601393  2.03777957
  1.93170583 -2.14045358 -1.05984354 -2.75364256 -1.60539973  5.16729641
  7.73264122  4.73117828 -1.68079233 -1.8282522   3.14921665 -1.06962645
 -2.23971343  3.734586   -1.3381114  -1.3151418  -5.79693556 -2.94052219
 15.09075928 -1.39932656  2.05103493  5.31167078  1.27636981 -1.59058416
 -1.16576505  7.78953266  3.02847838  4.09732103 -3.33419251 -5.97315931
 -1.42150927  3.54848886 -1.75961804  2.84503746 -6.82376003 -2.13031816
  4.36574936 -3.72630572 -0.32444242  5.7484951   0.2838321   1.42277038
  0.51609778  1.61001003 -3.14141583  1.32014978  4.2293458   0.77062106
 -2.67992568 -0.5736205  -6.37842321 -5.57062101 -3.71194887 -0.62022007]"
31,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-L3 ( 0.00- 2.00 s).wav,24,"[-5.70325184 -4.07394505 -1.54652667 -6.92314529 -8.77226448  1.51896012
  6.91629267 -4.26567793  0.27050763 -2.92336488 -0.92862773  9.15826702
  9.79489136  7.54632473 -3.41858411 -2.1264782   4.30326843 -0.73696309
 -4.90167379  5.10758066 -3.16760445 -0.75598544 -7.27437496 -4.01412296
 17.93292046 -1.26723146 -0.27623975  4.91287231  0.11079055 -2.32600403
 -2.04354906  5.0357542   3.34980989  8.17620373 -5.68188381 -7.86558151
 -4.01559258  6.71364021 -3.97763181  1.42566514 -7.63370323 -0.90976715
  8.04281139 -6.02128553  3.29714322  1.87919497  6.96817493 -0.52058804
  1.46083498 -2.81040978 -3.85874581 -2.33197618  4.95949364  4.36674452
 -3.76990747  0.47136125 -7.83791256 -7.31738949 -3.47567177  2.24511313]"
32,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-R7 ( 0.00- 2.00 s).wav,24,"[-4.09251404 -1.72918081 -3.37421322 -5.832623   -7.81018829  1.94448197
  1.55392981 -2.26549721 -0.98917753 -2.66741133 -1.72542     4.79694319
  7.67151642  4.72112703 -1.46069682 -1.69062901  3.25071239 -0.88759816
 -2.15076447  3.81032896 -1.1376729  -1.5461607  -5.59842873 -2.7131412
 14.42902088 -1.10911381  1.70491815  4.85638285  1.1723485  -1.74597335
 -1.28271973  7.5420804   3.03204584  3.89766097 -3.06831479 -5.80063248
 -1.21492147  3.54686189 -1.39335465  2.63946033 -6.85310984 -2.17722344
  3.99470544 -3.60211301 -0.40176019  5.79324198  0.10721184  1.7682364
  0.34261987  1.87021697 -3.07922959  1.30064738  4.17362928  0.52614957
 -2.69501138 -0.65661132 -6.21331739 -5.27096367 -3.58358026 -0.52826184]"
33,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-R5 ( 0.00- 2.00 s).wav,24,"[-4.0619216  -1.82227981 -3.24150848 -5.8815093  -7.42512751  1.90586472
  1.58358705 -2.35164309 -1.03959763 -2.62107706 -1.57332158  4.64340782
  7.49428511  4.7733736  -1.31386673 -1.52162206  3.29257798 -0.67636538
 -2.2690351   3.61048484 -1.09882963 -1.80730689 -5.2322197  -2.49355698
 13.85254097 -0.96945781  1.50684583  4.51301956  1.09284055 -1.63796186
 -1.31792295  7.04575396  3.03744411  4.08416319 -3.0227387  -5.51987362
 -1.44921827  3.55405903 -1.33692193  2.31357098 -6.71082687 -2.08285666
  3.96812868 -3.62481737 -0.15284918  5.16944504  0.54658896  1.72545052
  0.16802602  1.64301991 -2.92592478  0.94097978  4.14187717  0.61163127
 -2.64908504 -0.61757499 -5.93025017 -5.13273382 -3.28425813 -0.47086895]"
34,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-R10 ( 0.00- 2.00 s).wav,24,"[-4.57915497 -2.03114986 -3.45691586 -6.67181635 -8.32633877  2.16532898
  1.81464469 -2.82286835 -0.79616201 -3.09830117 -2.12036419  5.37489271
  8.70249462  5.60358095 -1.58715963 -2.01386929  3.36008763 -1.12098396
 -2.74364901  3.87323999 -1.29695082 -1.90841401 -5.7098608  -3.04009795
 15.94720936 -0.9484629   2.01721239  5.35328913  1.29072881 -2.31952477
 -1.66247439  8.3629055   3.78992271  5.0033412  -3.74758029 -6.41928005
 -1.70928907  4.07357311 -1.43936384  2.39158392 -7.20995188 -2.30783153
  4.62934399 -3.91966629 -0.35892808  5.27924681  0.75883669  2.01863122
  0.4373202   1.51334441 -3.30300808  0.70520598  5.12088346  0.95379943
 -3.07777667 -0.59265661 -6.88733673 -6.04019022 -3.56224132 -0.60819781]"
35,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-L2 ( 0.00- 2.00 s).wav,24,"[-5.52413988e+00 -4.30508518e+00 -1.55284071e+00 -6.02148676e+00
 -8.45836163e+00  7.32034445e-01  8.28193569e+00 -4.06885719e+00
  5.25099970e-03 -2.41182184e+00  2.96122253e-01  9.19136047e+00
  8.52642918e+00  7.55835247e+00 -3.55851555e+00 -1.94605625e+00
  4.01374197e+00 -3.34036648e-01 -4.95982218e+00  5.40007877e+00
 -3.59625745e+00 -8.15492690e-01 -7.45477819e+00 -3.73599982e+00
  1.74036598e+01 -1.59500504e+00 -2.87876517e-01  5.18821287e+00
  3.44578415e-01 -1.89719713e+00 -2.01284337e+00  3.92415833e+00
  2.47739577e+00  7.62571764e+00 -5.68874741e+00 -7.08367300e+00
 -4.15974808e+00  6.57208920e+00 -4.25229645e+00  1.94714689e+00
 -7.44340944e+00 -9.22468781e-01  8.24082947e+00 -6.44729233e+00
  3.47553849e+00  1.55129814e+00  7.33145618e+00 -7.35161304e-01
  1.17292857e+00 -2.73380589e+00 -3.97193909e+00 -2.02838945e+00
  4.29549408e+00  4.56011009e+00 -3.15075397e+00  2.24612832e-01
 -7.81224203e+00 -6.71735048e+00 -3.89437199e+00  2.65785766e+00]"
36,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-R4 ( 0.00- 2.00 s).wav,24,"[-3.22620034 -2.01313376 -3.49534297 -4.915555   -6.42709255  1.41343737
  1.30559647 -1.38438725 -1.76442683 -2.08677053 -0.25085959  3.70672846
  5.61647177  3.59043717 -0.85555536 -0.97659802  3.49910259  0.42321807
 -1.6945641   3.15637422 -1.47043061 -1.45481491 -5.0956192  -1.66462553
 11.14496899 -0.92848051  0.54053938  3.4781518   1.21402979 -0.33552307
 -0.91070092  4.90195513  1.62545502  2.64402747 -2.04478359 -4.53796911
 -1.06119108  3.10461235 -1.29368758  2.67752814 -6.36907101 -2.07446766
  3.1778686  -3.61272097  0.13971739  5.74211931  0.56196505  0.83798444
 -0.06444048  1.9886694  -2.67303324  1.73766363  2.82316852  0.11250643
 -2.11851597 -0.33367509 -4.69939375 -3.46619987 -3.5482955  -0.44488204]"
37,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-R12 ( 0.00- 2.00 s).wav,24,"[-4.50164175 -2.14967561 -2.91054463 -6.5006094  -7.58333302  2.09805465
  1.86546195 -2.78357577 -0.75685716 -2.8913691  -2.03660703  5.16390991
  8.38430214  5.43555593 -1.49252379 -1.96476948  3.25604606 -0.88764292
 -2.92927384  3.4217701  -1.03377461 -2.16814899 -5.05845785 -2.8282342
 15.20398712 -0.94921654  2.06738567  5.00807524  1.31453001 -2.22923493
 -1.68728924  8.01441193  3.75131297  5.3015666  -3.75561404 -6.06618929
 -2.10998082  3.88166022 -1.41183722  2.1094656  -6.78878355 -2.1150136
  4.58156967 -3.84497809 -0.14807092  4.37490416  1.1575222   1.93697035
  0.32016182  0.975573   -3.02844858  0.25164643  5.03451109  1.2047863
 -3.01980782 -0.54135609 -6.37132359 -5.88503742 -3.04907703 -0.36487579]"
38,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-R1 ( 0.00- 2.00 s).wav,24,"[-3.73203349 -1.09299994 -3.26320124 -5.33693552 -7.48219728  2.10080981
  1.09272838 -1.9771961  -0.81293184 -2.34615898 -1.77118182  4.29032612
  6.88759995  3.78617525 -1.56401527 -1.22654235  3.17014027 -1.37805068
 -1.64277232  3.62565231 -0.80276877 -1.29452884 -5.27633047 -2.60329151
 13.17812443 -1.22354519  1.54682684  4.54954672  0.79685283 -1.29191089
 -0.7290681   7.21382141  2.7720108   3.24276996 -2.57398486 -5.34126329
 -0.70426357  2.87017417 -1.32817543  2.32760429 -6.47306252 -1.917207
  3.43786764 -3.08977199 -0.57484955  5.78039932 -0.46239609  1.51050532
  0.4257274   1.96145511 -2.70679498  1.74846923  3.49164343  0.18176705
 -2.41541505 -0.53694451 -5.77833271 -5.00076437 -3.17247605 -0.67383581]"
39,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-R3 ( 0.00- 2.00 s).wav,24,"[-3.50044274 -1.71972156 -3.22111058 -5.09967375 -6.98136616  1.62716627
  1.47298408 -1.55285811 -1.19664943 -2.41386008 -1.07609892  4.27092695
  6.24162579  3.81733203 -1.32156575 -1.39031339  3.11890817 -0.35267842
 -1.80840302  3.37081599 -1.2994113  -1.20763493 -5.18927145 -2.3547852
 12.54378223 -1.15398693  1.31837451  4.44292784  1.35821676 -1.03324068
 -0.92032897  6.32103395  2.14962649  3.22526121 -2.65681553 -5.1260972
 -1.07079554  3.02020383 -1.50445199  2.67827439 -6.37151146 -1.85031009
  3.66106582 -3.50788617 -0.23127569  5.62611771  0.24703483  1.0666455
  0.22998671  1.58755302 -2.58966136  1.56702042  3.43451834  0.53751808
 -2.37657547 -0.5360772  -5.35729408 -4.48641014 -3.46253681 -0.4760986 ]"
40,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-L9 ( 0.00- 2.00 s).wav,24,"[-5.71044827 -4.07175303 -1.83752179 -6.83977079 -8.77444172  1.34063888
  7.34364653 -5.1013999   0.02314044 -2.37146974 -0.25933716  9.15706921
  9.70519161  8.09553528 -3.57991362 -1.70505166  4.69651842 -0.14611299
 -4.68972206  5.48860312 -3.2198925  -1.18631542 -7.85256767 -3.54188776
 17.54545021 -1.00690329 -1.39335358  4.37301683 -0.17936793 -2.0454073
 -2.41247797  4.01648378  2.85668302  7.13407421 -5.06759834 -7.16775274
 -3.50100708  7.70295572 -3.55919766  1.53307521 -8.02845669 -1.46551406
  6.92054319 -6.40353584  3.99457765  2.44067693  6.64157295 -0.2007851
  1.15770268 -1.66749263 -4.47382689 -1.93923616  4.62070227  3.81039333
 -3.29466438  0.25114226 -7.81973028 -6.24187613 -3.938483    2.69642019]"
41,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-L4 ( 0.00- 2.00 s).wav,24,"[-4.99176598 -3.85024333 -1.32324708 -5.26044989 -7.59417295  0.72338325
  7.14351225 -4.43178654 -0.0192736  -1.29737568 -0.032484    8.22048092
  7.73780727  6.9236989  -3.30077648 -1.53622961  3.80900764 -0.37865579
 -4.34030104  5.03161192 -2.74722171 -1.2013545  -6.73404837 -3.40818524
 15.07244492 -1.47595716 -0.9083873   4.18736506 -0.23293659 -2.03699327
 -2.31354189  3.39970183  2.20975924  6.12796783 -4.42539883 -5.74990511
 -3.15539432  6.55666399 -3.33009553  1.48968947 -6.90821457 -1.51705325
  6.25487804 -5.77028131  3.3256135   1.68677604  5.78202868  0.37958306
  1.2733463  -1.69498158 -3.71202087 -1.595644    3.60504127  3.71470785
 -2.4800818   0.17289579 -7.02598906 -5.33380699 -3.69513345  3.2409339 ]"
42,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-L12 ( 0.00- 2.00 s).wav,24,"[-5.61946392 -4.09988642 -2.53815579 -7.13404322 -8.98230267  1.36283779
  6.38374186 -5.11986923 -0.25520024 -2.56388974 -0.77837455  9.121665
  9.43892002  8.67094421 -2.64963388 -1.79116058  4.57633448 -0.30750549
 -4.88739204  5.2611208  -2.99360061 -1.97461545 -7.38905048 -3.39938974
 17.31354904 -0.52493858 -0.84938371  4.36896038 -0.22897801 -2.60452247
 -2.6613915   4.18145561  3.4994781   7.28677368 -4.8303051  -6.6852932
 -3.06019688  7.40547848 -3.07154393  1.58932126 -8.03990841 -1.8242594
  7.00998783 -5.96096087  3.38191867  2.31744051  6.3402729   0.78321052
  1.29740298 -1.16523778 -4.40583849 -2.13761926  4.52720451  3.19754839
 -3.25268555  0.42035916 -8.07067394 -6.17420912 -3.83127356  2.33853412]"
43,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-R14 ( 0.00- 2.00 s).wav,24,"[-4.74864578e+00 -2.57107687e+00 -3.05600619e+00 -6.98328829e+00
 -7.86631536e+00  1.95383012e+00  2.45722771e+00 -2.91091871e+00
 -7.72840738e-01 -3.26957393e+00 -1.90110111e+00  5.73715258e+00
  8.73637390e+00  6.14918852e+00 -1.44665456e+00 -2.20516491e+00
  3.25799203e+00 -7.50265956e-01 -3.37250590e+00  3.59840822e+00
 -1.57115543e+00 -2.28415155e+00 -5.25330210e+00 -2.94009662e+00
  1.62995281e+01 -7.98437655e-01  2.34983277e+00  5.38910961e+00
  1.64220679e+00 -2.41114593e+00 -1.86875379e+00  8.13316345e+00
  3.98386955e+00  6.10525131e+00 -4.41576195e+00 -6.48517513e+00
 -2.62745929e+00  4.15389585e+00 -1.60188782e+00  2.22122669e+00
 -7.00815630e+00 -2.06354523e+00  5.37771082e+00 -4.28253412e+00
 -1.33891143e-02  3.89817142e+00  2.04354787e+00  1.80158305e+00
  2.63653457e-01  6.01473212e-01 -3.28283238e+00 -1.51777267e-01
  5.49582911e+00  1.59210205e+00 -3.18926764e+00 -4.73945588e-01
 -6.82842875e+00 -6.36987591e+00 -3.18045783e+00 -4.36036885e-01]"
44,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-L14 ( 0.00- 2.00 s).wav,24,"[-5.4937191  -4.05626488 -2.58644009 -6.94055557 -8.8570528   1.20872211
  6.50964737 -5.06602144 -0.35371    -2.48295879 -0.56007266  8.97308445
  9.16530228  8.6819725  -2.64473248 -1.66619074  4.50484085 -0.16525622
 -4.77983332  5.22716665 -3.09287739 -1.93380427 -7.42241573 -3.22904992
 16.95521927 -0.4147186  -1.03955698  4.30262375 -0.26189151 -2.49164796
 -2.70814347  3.81511497  3.21691537  6.9654808  -4.66438675 -6.4189043
 -2.86981297  7.40713453 -3.00468564  1.58522344 -7.99293089 -1.88486767
  6.84856176 -6.01311064  3.41701293  2.32439566  6.31664038  0.75741166
  1.21821201 -0.89949566 -4.39282036 -2.03052711  4.39855528  3.18449974
 -3.08701587  0.37380189 -7.96482229 -5.896276   -3.95676517  2.37033439]"
45,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-L13 ( 0.00- 2.00 s).wav,24,"[-5.33934164 -3.99624634 -1.69439602 -5.8912468  -8.84248829  0.800605
  7.36392021 -2.19176507  0.2179383  -4.2692318  -1.17623699  8.9949255
  8.39269352  7.92544222 -2.61050439 -3.2093575   2.15344524 -1.16206026
 -4.75113392  5.26139545 -3.72574806 -0.14143403 -6.90944481 -4.12958241
 18.06721115 -1.38323796  1.91437411  7.2248292   1.41866767 -3.17384386
 -2.24658179  5.72759438  2.63875794  7.7873826  -6.68934917 -7.67914438
 -3.83520126  4.96718168 -4.4202652   2.39918137 -6.46812916 -0.28694603
  9.50829124 -5.5768404   2.05666447  1.10921621  6.3081336  -0.40285826
  1.40371323 -3.04124045 -3.45544457 -2.2673986   5.35143566  5.28772783
 -3.7256999   0.30335966 -8.43761635 -8.2702322  -3.84618306  1.10337484]"
46,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-L15 ( 0.00- 2.00 s).wav,24,"[-5.63422918 -3.9949193  -1.85035956 -7.15782642 -8.4695797   1.69310498
  5.90995407 -4.81783962  0.04601628 -2.64842749 -1.01912904  8.76832581
  9.75456715  7.58715153 -3.12960172 -1.87711024  4.82747841 -0.32027644
 -4.89190054  4.55366516 -2.73632264 -1.46520257 -7.05910873 -3.57202578
 17.04703712 -0.7124331  -1.02211356  4.04471397 -0.10949212 -2.24969602
 -2.29810715  4.69491339  3.63221073  7.70771885 -4.93830776 -7.32365704
 -3.39813232  7.13116169 -3.30804467  1.2117089  -7.75390291 -1.40163672
  6.94237089 -5.77623606  3.3039391   2.29734945  6.50478935 -0.1329146
  1.50117767 -1.99599504 -3.98393536 -2.21847653  4.84018517  3.59696913
 -3.70314646  0.61992681 -7.40654373 -6.32627153 -3.3451395   2.25146246]"
47,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-L7 ( 0.00- 2.00 s).wav,24,"[-5.83363676 -4.32480145 -1.94834352 -7.06839418 -9.28884697  1.35938716
  7.51187992 -4.04657412  0.05854228 -3.64581561 -0.64670932  9.55572796
  9.91274357  8.43902588 -3.32153726 -2.47375059  3.95070291 -0.40368474
 -4.98584223  5.38005495 -3.68406343 -0.68307829 -7.90550995 -3.88235903
 18.81221581 -0.98672885 -0.12617807  5.68149567  0.56324881 -2.51154399
 -2.36971569  5.03424072  3.02383542  8.01911926 -6.08446121 -7.98999166
 -3.85447836  6.98662281 -4.19285154  1.96086645 -7.80618238 -0.88003129
  8.55155659 -6.33614445  3.42183614  2.07906747  7.15149164 -0.70610279
  1.31672347 -2.44383717 -4.24522018 -2.34492612  5.42102623  4.61327839
 -3.86282754  0.3623094  -8.33533382 -7.48024988 -4.07919693  1.87011886]"
48,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-L5 ( 0.00- 2.00 s).wav,24,"[-6.04183006 -4.3204608  -1.85398042 -7.51220322 -9.56020451  1.81645024
  6.95551252 -4.48928547  0.23178661 -3.50250793 -1.45128393  9.79279613
 10.74039936  8.53697968 -3.30087018 -2.59902072  4.12446165 -0.94613153
 -5.22289085  5.33437443 -3.24482393 -0.9704513  -7.68684435 -4.3927269
 19.49069786 -1.1029644   0.18322614  5.65447378  0.31538242 -3.00340629
 -2.53296351  5.96053743  3.90010762  8.69355965 -6.12876701 -8.36710548
 -4.05147219  7.15927029 -4.02028465  1.6802758  -7.94027138 -1.14040065
  8.48505306 -6.1563468   3.21128178  2.10925961  6.80442858 -0.08215985
  1.6093688  -2.64649367 -4.2248497  -2.56121135  5.71108246  4.50885105
 -4.08023787  0.47482821 -8.63961315 -7.97494793 -3.78015924  2.02957129]"
49,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-R6 ( 0.00- 2.00 s).wav,24,"[-3.42096424 -1.66083086 -3.45474935 -5.10196733 -6.89947271  1.36410558
  1.62851644 -1.24939799 -1.30241799 -2.43327475 -1.11158442  4.21659374
  6.06953716  4.2482152  -0.79584926 -1.53993261  2.44859266 -0.64970511
 -1.82537496  3.38597488 -1.444175   -1.65969336 -4.81614304 -2.20299053
 13.0294838  -1.10563397  2.40269661  4.71232224  1.59669507 -1.28619611
 -0.96579278  6.52043819  2.40692973  3.51989269 -2.99073386 -4.99056387
 -1.32172799  2.45659709 -1.25316167  2.84907675 -6.05676413 -1.99742019
  4.08875656 -3.41501284 -0.66116506  4.88791704  0.19958161  1.61037791
 -0.01721229  1.89375079 -2.61179519  1.56686389  3.45647144  0.42755014
 -2.13828111 -0.59556246 -5.57227087 -4.89100647 -3.35329843 -0.77117652]"
50,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-R2 ( 0.00- 2.00 s).wav,24,"[-2.8717823  -1.43779659 -3.61564159 -4.21653509 -6.57923269  1.31861889
  1.14268279 -0.878313   -1.66333115 -1.86469579 -0.38215858  3.47800684
  5.17100286  2.96256876 -0.95507985 -0.87522733  2.97269058 -0.0213639
 -1.08924627  3.29615021 -1.41618276 -1.01853085 -5.19026995 -1.83082449
 10.66277313 -1.08955932  0.67840552  3.5412364   1.17484415 -0.37617576
 -0.65882528  4.88047361  1.27684236  1.79755187 -1.6710645  -4.36864758
 -0.32262745  2.61471891 -1.20072961  2.93975639 -6.08215666 -2.07346416
  2.88924718 -3.22720218 -0.28645104  6.32535124 -0.37662259  0.87729263
  0.02061557  2.45919681 -2.44168782  2.56752205  2.37256336 -0.1782461
 -1.90105677 -0.47793385 -4.70558977 -3.38241053 -3.72118139 -0.47245485]"
51,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A31/031-L1 ( 0.00- 2.00 s).wav,24,"[-6.13273239 -4.72956944 -2.12236738 -7.24103642 -9.74028778  0.87864238
  8.26420498 -3.80327773  0.25581506 -3.85134077 -0.66758788 10.44352436
  9.62350845  8.62712002 -3.1381309  -2.62258244  3.81284642 -0.90175515
 -5.66518641  5.76066208 -4.22095585 -0.67698872 -7.71342182 -4.45653772
 19.77967453 -1.27952921  0.83574885  6.08611012  0.84355479 -2.85957503
 -2.01408195  5.12370443  3.52157569  9.58040142 -6.92425346 -8.55457783
 -4.68881321  6.36994553 -4.75597811  2.11105156 -7.8655653  -0.36864638
 10.37714767 -6.51183319  2.93335009  1.19630814  8.45162487 -0.81989473
  1.66772318 -3.65660834 -3.95995522 -2.83203936  5.30785418  5.11192799
 -3.97873831  0.57456285 -9.04010677 -8.54190731 -3.89308882  2.06288433]"
